Location,Period,Kitchen,Dish_Name,Description,Portion_Size,Ingredients,Calories,Protein (g),Total Carbohydrates (g),Sugar (g),Total Fat (g),Saturated Fat (g),Cholesterol (mg),Dietary Fiber (g),Sodium (mg),Potassium (mg),Calcium (mg),Iron (mg),Trans Fat (g),Vitamin D (IU),Vitamin C (mg),Calories From Fat,Vitamin A (RE),Saturated Fat + Trans Fat (g),Allergens
IV,Dinner,LATIN KITCHEN,Crumbled Queso Fresco Cheese,,1 tbsp,Queso Fresco Mexican Cheese,25,2,0,0,2,1.5,5,0,80,10,50,0,0.0,0,0,20,0.0,0,"Vegetarian, Avoiding Gluten, Milk"
IV,Dinner,LATIN KITCHEN,Sliced Jalapeno Pepper,,1 tbsp,Jalapeno,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
IV,Dinner,LATIN KITCHEN,Crispy Tortilla Chips,Crispy Freshly Fried Corn Tortillas,3 oz portion,"Corn Tortilla (Corn, Water, Preservatives, Xanthan Gum, Lime), Salt",190,5,38,0.0,3,0,0,5,125,160,70,1,0.0,0,0,25,0.0,0,
IV,Dinner,LATIN KITCHEN,Pico de Gallo,"fresh tomatoes, jalapenos, onions, lime and cilantro",1/4 cup,"Tomatoes, Jalapeno, Onions, Lime, Cilantro, Salt",15,0.0,3,2,0,0,0,0.0,200,140,10,0.2,0,0,16,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato, Onion"
IV,Dinner,LATIN KITCHEN,Corn Salsa,"Corn salsa made with tomatoes, cilantro, jalapeño and lime",1/4 cup,"Corn, Onions, Tomatoes, Jalapeno, Lime Juice, Cilantro, Salt",35,1,8,2,0,0,0,1,120,120,10,0.2,0,0,9,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato, Onion"
IV,Dinner,LATIN KITCHEN,Roasted Salsa Verde,Smoky Grilled  Roasted Salsa,1 oz portion,"Tomatillo, Onions, Lime Juice, Jalapeno, Cilantro, Garlic, Salt, Sugar",5,0,1,0.0,0,0,0,0,90,40,0,0.1,0.0,0,3,0,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Onion"
IV,Dinner,DELICIOUS WITHOUT,Garlic Thyme Roasted Chicken Thigh,,4-1/2 oz meat,"Chicken, Water, Garlic, Thyme, Salt, Black Pepper, Sage, Rosemary",210,29,0,0,9,2.5,155,0,200,320,10,1.4,0,10,1,80,0,5,"Garlic, Avoiding Gluten, Good Source of Protein, Poultry"
IV,Dinner,DELICIOUS WITHOUT,Roasted Carrots ,Roasted Carrots Seasoned with Salt,1/2 cup,"Carrots, Canola Oil, Salt",80,1,12,6,3.5,0,0,3,180,400,40,0.4,0,0,7,30,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
IV,Dinner,DELICIOUS WITHOUT,Kachumber Salad,Kachumber Salad - Indian Style Chopped Salad,1/2 cup,"Cucumber, Tomatoes, Salt, Green Onions, Lime, Garlic, Cilantro, Cumin, Chili Powder (Chili Pepper, Salt, Cumin, Oregano, Silicon Dioxide, Garlic), Black Pepper, Lime",15,0.0,4,2,0,0,0,0.0,710,170,20,0.5,0.0,0,6,0,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Tomato, Onion"
IV,Dinner,DELICIOUS WITHOUT,White Rice,White Rice Cooked with Canola Oil and Salt,1/2 cup,"Water, Long Grain White Rice, Canola Oil, Salt",120,2,23,0,1.5,0,0,0.0,30,50,20,0.9,0.0,0,0,15,0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
IV,Dinner,DELICIOUS WITHOUT,Roasted Brussels Sprouts,Roasted Brussel Sprouts,1/2 cup,"Brussels Sprouts, Olive Oil, Salt, Black Pepper",45,2,5,1,2,0,0,2,110,240,30,0.9,0.0,0,47,20,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
IV,Dinner,DELICIOUS WITHOUT,Corn Relish,"Sweet Corn with Peppers, Tomatoes, Onions, and Cilantro",2 ounce,"Corn, Green Bell Peppers, Tomatoes, Onions, Cider Vinegar (apple juice, water), Jalapeno, Cilantro, Salt, Black Pepper",35,1,8,2,0,0,0,1,40,130,10,0.2,0,0,13,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato, Onion"
IV,Dinner,DELICIOUS WITHOUT,Green Bean Salad,In a light vinaigrette,1/2 cup,"Green Beans, Celery, Tomatoes, Onions, Cider Vinegar (apple juice, water), Canola Oil, Sugar, Salt, Black Pepper",50,1,7,3,2.5,0,0,2,85,190,40,0.5,0.0,0,9,20,0.0,0,"Avoiding Gluten, Tomato, Onion, Celery"
IV,Dinner,POMODORO KITCHEN,Cheese Pizza,Traditional pizza with just pizza sauce and mozzarella cheese,1 slice,"Pizza Dough, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Canola Oil, Parmesan Cheese, Salt, Garlic, Garlic, Basil, Black Pepper, Basil, Parsley, Oregano, Red Pepper",190,8,28,2,5,2,10,1,440,110,110,1.9,0.0,0,1,50,0,0,"Garlic, Vegetarian, Egg*, Gluten, Milk, Wheat, Good Source of Protein, Soy*, Sulphites, Tomato"
IV,Dinner,POMODORO KITCHEN,Hot Honey Pepperoni Pizza,,1 slice,"Pizza Dough, Part Skim Mozzarella Cheese, Hot Honey, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Pepperoni-, Canola Oil, Parmesan Cheese, Salt, Garlic, Garlic, Basil, Black Pepper, Basil, Parsley, Oregano, Red Pepper",260,10,39,7,6,2.5,10,1,550,130,120,2.3,0.0,25,1,60,0,5,"Garlic, Egg*, Gluten, Milk, Wheat, Good Source of Protein, Mustard*, Pork, Soy*, Tomato, Beef, Sesame*"
IV,Dinner,POMODORO KITCHEN,Chipotle BBQ Chicken Pizza,"Grilled chicken pizza with mozzarella cheese, topped with bbq sauce, onions, tomatoes and cilantro",1 slice,"Pizza Dough, Part Skim Mozzarella Cheese, Chicken, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Onions, Barbecue Sauce, Canola Oil, Cilantro, Chipotle Peppers, Parmesan Cheese, Paprika (Paprika and Silicon Dioxide), Salt, Garlic, Oregano, Red Pepper",260,14,37,4,7,2.5,25,2,590,220,160,2.5,0.0,25,2,60,0,5,"Garlic, Egg*, Gluten, Milk, Wheat, Good Source of Protein, Soy*, Tomato, Onion, Mustard, Sesame*, Poultry, Celery"
IV,Dinner,POMODORO KITCHEN,Margherita Pizza Vegan Cheese,"Taste of tomatoes, and vegan cheese,  fresh basil",1 slice,"Pizza Dough, vegan Mozzarella, Tomatoes, Basil, Canola Oil",340,9,51,2,12,5,0,2,670,150,160,2.8,0,0,3,100,0,5,"Vegetarian, Egg*, Gluten, Wheat, Good Source of Protein, Soy*, Sulphites, Tomato, Milk*, Tree Nuts"
IV,Dinner,POMODORO KITCHEN,Tortellini and Vegetable Primavera,"Tortellini, Broccoli, Peas, Tomatoes, Squash, Mushrooms in creamy sauce",5 oz portion,"Water, Cheese Tortellini, Broccoli, Tomatoes, Zucchini, Green Peas, Mushrooms, Sour Cream, Carrots, Onions, Parmesan Cheese, Parmesan Cheese, Unsalted Butter, Basil",370,17,44,6,15,8,45,4,700,360,320,2.8,0.0,5,31,130,0,10,"Garlic, Mushroom, Vegetarian, Gluten, Milk, Wheat, Good Source of Protein, Tomato, Onion, Egg"
IV,Dinner,POMODORO KITCHEN,Garlic Breadstick ,"Garlic Breadstick, Butter, and Parsley ",1 each,"French Breadsticks Dough, Butter, Parsley, Garlic",80,2,12,0.0,3,1.5,5,0,140,30,10,0.8,0,10,0,25,0,0,"Garlic, Vegetarian, How Good Friendly, Gluten, Milk, Wheat, Soy*, Egg"
IV,Dinner,POMODORO KITCHEN,Crushed Red Pepper,,1 tsp,Red Pepper,5,0,1,0,0,0,0,0,0,40,0,0.1,0.0,0,1,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
IV,Dinner,POMODORO KITCHEN,Dried Oregano,,1 tsp,Oregano,0,0,0,0.0,0,0,0,0,0,0,10,0.3,0,0,0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
IV,Dinner,POMODORO KITCHEN,Grated Parmesan Cheese,,1 tbsp,Parmesan Cheese,25,2,0.0,0,1.5,1,5,0,115,10,50,0,0,0,0,15,0.0,0,"Vegetarian, Avoiding Gluten, Milk"
IV,Dinner,SPICE BOWL,Garlic Naan,,1 each,Garlic Naan,380,12,62,5,9,2,15,3,950,160,50,3.5,0,0,0.0,80,0.0,0,"Garlic, Vegetarian, Gluten, Milk, Wheat, Good Source of Protein, Soy*, Egg, Sesame*"
IV,Dinner,SPICE BOWL,Chicken Shawarma with Garlic Sauce,"Marinated chicken on flatbread with garlic sauce, tomato, onions, and parsley",1/2 sandwich,"Chicken, White Pita, Tomatoes, Canola Oil, Onions, Lettuce, Lemon Juice, Olive Oil, Garlic, Salt, Turmeric, Cumin, Coriander, Parsley, Cardamom, Garlic, Black Pepper",420,15,20,2,31,3,55,1,470,280,70,2.4,0.0,10,9,280,0.0,5,"Garlic, Gluten, Wheat, Good Source of Protein, Tomato, Onion, Poultry"
IV,Dinner,SPICE BOWL,Cilantro Rice,Fluffy rice with the enchanting flavor of Cilantro,1/2 cup,"Water, Brown Rice, Celery, Onions, Lemon Juice, Canola Oil, Cilantro, Lemon, Salt, Thyme, Black Pepper",100,2,18,0.0,3,0,0,1,140,100,10,0.4,0,0,2,25,0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly, Onion, Celery"
IV,Dinner,SPICE BOWL,Cauliflower Biryani,Classic Indian Rice Dish with our House Masala Blend,1-1/2 cup,"Water, Cauliflower, Basmati Rice, Carrots, Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Onions, Canola Oil, Mint, Jalapeno, Cilantro, Garlic, Ginger, Mustard, Bay Leaf, Cumin, Salt, Cumin, Black Pepper, Cardamom, Cinnamon, Coriander, Nutmeg, Cloves, Cayenne Pepper",60,2,7,2,3,0,0,2,55,190,30,0.9,0.0,0,17,30,0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, How Good Friendly, Onion, Mustard"
IV,Dinner,SPICE BOWL,"Cucumber, Tomato, Parsley Salad",Parsley lemon dressing combined with fresh tomatoes and cucumbers,1/2 cup,"Cucumber, Tomatoes, Onions, Lemon Juice, Olive Oil, Parsley, Salt, Black Pepper",30,0.0,4,2,1.5,0,0,0.0,70,170,10,0.3,0.0,0,9,15,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly, Tomato, Onion"
IV,Dinner,SPICE BOWL,Garlicky Chickpea Salad,"With tomatoes, chickpeas and tasty garlic",1/2 cup,"Chickpeas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium Edta), Green Bell Peppers, Onions, Tomatoes, Canola Oil, Cider Vinegar (apple juice, water), Lemon Juice, Parsley, Garlic, Hot Sauce (vinegar, red pepper, salt)",140,3,10,2,10,1,0,3,80,150,30,0.9,0.0,0,11,90,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Sulphites, Tomato, Onion"
IV,Dinner,SPICE BOWL,Classic Hummus,Rich and creamy,3/4 cup,"Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Water, Sesame Tahini Paste, Lemon Juice, Cumin, Garlic, Salt",360,17,49,8,13,1.5,0,14,570,560,160,6.8,0.0,0,4,110,0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Good Source of Protein, Sesame"
IV,Dinner,SPICE BOWL,pickled red onions,"red onions pickled in vinegar, sugar, and salt",1 ounce,"Red Wine Vinegar, Onions, Sugar, Pickling Spice, Salt",15,0,4,2,0,0,0,0,75,30,10,0.1,0.0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Sulphites, Onion, Mustard"
IV,Dinner,SPICE BOWL,Tamarind Chutney,Sweet Tangy Dipping Sauce,1 floz,Tamarind Chutney,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"Vegan, Vegetarian"
IV,Dinner,SWEETS AT THE TABLE,Chocolate Chip Cookies,Soft sugar cookie dotted with chocolate chips,1 each,Chocolate Chip Cookie Dough,130,1,17,10,6,3,0.0,0,100,30,0,1,0,0,0,50,15,5,"Gluten, Milk, Wheat, Beef*, Soy, Egg, Pork*"
IV,Dinner,SWEETS AT THE TABLE,Carnival Cookies,Soft sugar cookie dotted with M&Ms,1 each,M&M Cookie Dough,120,1,18,11,5,2.5,0.0,0,105,30,0,1.1,0,0,0,50,0,0,"Vegetarian, Gluten, Milk, Wheat, Soy, Egg"
IV,Dinner,SWEETS AT THE TABLE,Brownie,,1 each,Brownie,210,3,35,26,6,2.5,45,1,240,190,0,1,0,0,0.0,60,0.0,5,"Vegetarian, Gluten, Milk, Wheat, Soy, Egg"
IV,Dinner,SWEETS AT THE TABLE,Chocolate Frosted Cake,Moist and delicious.,1 1/16th,"Chocolate Cake Mix, Chocolate Icing, Water",400,3,65,48,14,7,10,2,510,100,40,3.5,0,0,0,130,0,5,"Vegetarian, Gluten, Milk, Wheat, Soy, Egg"
IV,Dinner,SWEETS AT THE TABLE,White Cake with Vanilla Icing,Moist and delicious.,1 slice,"White Cake Mix, Water, Powdered Sugar, Whole Milk, Butter, Vanilla Extract",240,2,46,33,6,3.5,5,0,270,10,10,0.7,0.0,0,0,50,0,5,"Vegetarian, Gluten, Milk, Wheat, Soy, Egg, Alcohol"
IV,Dinner,SWEETS AT THE TABLE,S'mores Treat,Made with Golden Grahams and topped with mini mallows and mini chips.,"1 2-1/2""x3""","Marshmallows, Golden Graham Cereal, Unsalted Butter, Semi Sweet Chocolate Chips, Vanilla Extract, Cooking Oil Spray, Salt",280,1,51,29,8,4.5,15,1,270,10,80,2.4,0.0,10,5,70,0,5,"Gluten, Milk, Wheat, Beef*, Soy, Pork*, Alcohol"
IV,Dinner,SWEETS AT THE TABLE,Lemon Meringue Pie,,1 slice,Lemon Meringue Pie,190,1,36,25,5,2,0,0.0,180,30,10,0.7,0,0,0.0,50,0.0,0,"Vegetarian, Gluten, Wheat, Soy, Egg"
IV,Dinner,SWEETS AT THE TABLE,Strawberry Oatmeal Bars,,1 slice,"Strawberry Preserves, Brown Sugar (sugar, cane syrups), All Purpose Flour, Oatmeal, Canola Oil, Apple Juice, Salt, Baking Soda",220,2,42,28,5,0,0,0.0,85,60,20,0.9,0.0,0,1,45,0.0,0,"Vegan, Vegetarian, Gluten, Wheat, Strawberry"
IV,Dinner,MEZZE TABLE,Paow Etouffee,"Cajun spiced paow, plant based soy protein, in a traditional New Orleans stew",1/2 cup,"Vegan Soy Protein, Water, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Tomatoes, Unsalted Butter, Onions, Green Bell Peppers, All Purpose Flour, Celery, Canola Oil, Hot Sauce (vinegar, red pepper, salt), Green Onions, Garlic, Cajun Seasoning, Salt, Black Pepper, Thyme",120,8,7,1,7,2.5,10,3,240,330,60,1.5,0.0,0,6,60,0,5,"Garlic, Vegetarian, Gluten, Milk, Wheat, Good Source of Protein, Tomato, Onion, Soy, Celery"
IV,Dinner,MEZZE TABLE,Lemon Couscous,Fresh Lemon Couscous,1/2 cup,"Water, Couscous, Onions, Lemon Juice, Lemon, Garlic, Salt, Canola Oil",190,6,40,0.0,0,0,0,3,320,110,20,0.6,0.0,0,5,0,0,0,"Garlic, Vegan, Vegetarian, How Good Friendly, Gluten, Wheat, Onion"
IV,Dinner,MEZZE TABLE,Sauteed Squash,,1/2 cup,"Squash, Zucchini, Canola Oil, Garlic, Salt, Black Pepper",50,2,5,4,3,0,0,1,100,330,30,0.6,0,0,26,30,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten"
IV,Dinner,MEZZE TABLE,Garlicky Chickpea Salad,"With tomatoes, chickpeas and tasty garlic",1/2 cup,"Chickpeas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium Edta), Green Bell Peppers, Onions, Tomatoes, Canola Oil, Cider Vinegar (apple juice, water), Lemon Juice, Parsley, Garlic, Hot Sauce (vinegar, red pepper, salt)",140,3,10,2,10,1,0,3,80,150,30,0.9,0.0,0,11,90,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Sulphites, Tomato, Onion"
IV,Dinner,MEZZE TABLE,Tomato Cucumber Salad,Cucumbers and tomatoes in a light dressing,1/2 cup,"Cucumber, Tomatoes, Italian Dressing, Green Bell Peppers, Onions",20,0.0,4,2,0,0,0,0.0,240,120,10,0.2,0,0,9,0,0.0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, How Good Friendly, Celery*, Mustard*, Tomato, Onion"
IV,Dinner,MEZZE TABLE,Beet Salad,,1/2 cup,"Beets (Beets, water, salt), Red Wine Vinegar, Canola Oil, Salt, Black Pepper",60,0.0,6,5,3.5,0,0,2,390,130,10,1.6,0,0,4,30,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Sulphites"
IV,Dinner,MEZZE TABLE,Tabbouleh,,6 oz portion,"Parsley, Water, Tomatoes, Green Onions, Lemon Juice, Wheat Bulgur, Olive Oil, Mint, Salt, Black Pepper, Ground Allspice, Jalapeno",110,3,13,2,7,1,0,4,430,460,100,4.3,0.0,0,80,60,0,0,"Vegan, Vegetarian, Gluten, Wheat, Tomato, Onion"
IV,Dinner,MEZZE TABLE,Classic Hummus,Rich and creamy,3/4 cup,"Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Water, Sesame Tahini Paste, Lemon Juice, Cumin, Garlic, Salt",360,17,49,8,13,1.5,0,14,570,560,160,6.8,0.0,0,4,110,0,0,"Garlic, Vegan, Vegetarian, Avoiding Gluten, Good Source of Protein, Sesame"
IV,Dinner,MEZZE TABLE,tzatziki sauce,"yogurt blended with fresh cucumber, garlic, lemon, and dill",2 tbsp,Tzatziki Sauce,50,1,2,1,4,3.5,0,0,70,60,30,0,0,0,0.0,35,0.0,5,"Garlic, Vegetarian, Milk, Tree Nuts"
IV,Dinner,SUSHI,Spicy Salmon Roll,Spicy Salmon Roll,3 slice,"Salmon, Waters, Rice, Unseasoned Rice Wine Vinegar, Dried Nori Seaweed, Sugar, Hot Chili Sauce",30,4,0.0,0,1,0,10,0,25,80,0,0.2,0.0,90,0,10,0,0,"Garlic, Good Source of Protein, Sulphites, Fish"
IV,Dinner,SUSHI,Portabello Roll,Portabello Roll Sushi,3 slice,"Mushrooms, Waters, Rice, Unseasoned Rice Wine Vinegar, Dried Nori Seaweed, Sugar",10,0,1,0.0,0,0,0,0,0,80,0,0.2,0.0,0,0,0,0,0,"Mushroom, Vegan, Vegetarian, Avoiding Gluten, Sulphites"
IV,Dinner,ASIAN KITCHEN TOPPINGS,Kimchi,,1/4 cup,"Cabbage, Water, Fish Sauce, Red Bell Peppers, Red Pepper, Onions, Garlic, Sugar, Green Onions, Ginger",20,1,3,2,0,0,0,0.0,370,120,40,0.4,0.0,0,18,0,0,0,"Garlic, Avoiding Gluten, Onion, Fish"
IV,Dinner,ASIAN KITCHEN TOPPINGS,Udon Noodles,,1 ounce,Udon Noodles,60,0,11,0,1,0,0,0,70,20,0,1,0,0,0,10,5,0,"Vegan, Vegetarian, Gluten, Wheat, Soy"
IV,Dinner,ASIAN KITCHEN TOPPINGS,Fresh Cilantro,,1 each,Cilantro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
IV,Dinner,ASIAN KITCHEN TOPPINGS,Chopped Green Onions,,1 ounce,Green Onions,10,0.0,2,0.0,0,0,0,0.0,0,80,20,0.4,0,0,5,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
IV,Dinner,ASIAN KITCHEN TOPPINGS,Edamame,,1 ounce,Edamame,35,3,3,0.0,1.5,0,0,1,0,120,20,0.6,0,0,2,15,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly, Soy"
IV,Dinner,ASIAN KITCHEN TOPPINGS,Cubed Tofu,,1 ounce,Tofu,20,2,0.0,0,1.5,0,0,0,0,30,100,1.5,0,0,0,10,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Soy"
IV,Dinner,ASIAN KITCHEN TOPPINGS,Sliced Pickled Ginger,,1 ounce,Pickled Ginger,5,0,1,0,0,0,0,0.0,260,10,20,0.1,0,0,0,0,0.0,0,"Vegan, Vegetarian"
IV,Dinner,ASIAN KITCHEN TOPPINGS,Sriracha Mayonnaise,A great addition to the deli station,2 tbsp,"Light Mayonnaise, Hot Chili Sauce, Lime Juice",60,0,1,0,6,1,10,0,250,10,0,0.1,0.0,0,2,60,5,0,"Garlic, Vegetarian, Sulphites, Egg, Mustard, Gluten*"
IV,Dinner,ASIAN KITCHEN TOPPINGS,Hoisin Sauce,,1 floz,Hoisin Sauce,90,1,21,17,0,0,0,1,560,0,0,0,0,0,0.0,0,0.0,0,"Garlic, Vegan, Vegetarian, Gluten, Wheat, Mustard*, Soy, Alcohol, MSG*"
IV,Dinner,ASIAN KITCHEN,Eggs,,2 ounce,Liquid Egg,80,7,0,0,5,2,210,0,80,80,30,1,0,45,0,50,0.0,0,"Vegetarian, Avoiding Gluten, Good Source of Protein, Egg"
IV,Dinner,ASIAN KITCHEN,Eggs Your Way,,1 each,Egg,60,6,0,0,4,1.5,165,0,60,60,20,0.8,0,35,0,40,0.0,0,"Vegetarian, Avoiding Gluten, Egg"
IV,Dinner,ASIAN KITCHEN,Egg Whites,two egg whites made-to-order,2 ounce,Liquid Egg White,30,6,0,0,0,0,0,0,95,90,0,0,0.0,0,0,0,0.0,0,"Vegetarian, Avoiding Gluten, Egg"
IV,Dinner,ASIAN KITCHEN,Chopped Green Bell Pepper,,1 ounce,Green Bell Peppers,5,0,1,0.0,0,0,0,0,0,50,0,0.1,0,0,23,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
IV,Dinner,ASIAN KITCHEN, Diced Onions,,1 ounce,Onions,10,0,3,1,0,0,0,0,0,40,10,0.1,0,0,2,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Onion"
IV,Dinner,ASIAN KITCHEN,Diced Tomatoes,,1 ounce,Tomatoes,5,0,1,0.0,0,0,0,0,0,70,0,0.1,0,0,4,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Tomato"
IV,Dinner,ASIAN KITCHEN,Sliced Mushrooms,,1 ounce,Mushrooms,5,0.0,0.0,0.0,0,0,0,0,0,90,0,0.1,0,0,1,0,0.0,0,"Mushroom, Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
IV,Dinner,ASIAN KITCHEN,Baby Spinach,,4 ounce,Spinach,25,3,4,0,0,0,0,2,90,630,110,3.1,0,0,32,0,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
IV,Dinner,ASIAN KITCHEN,Sliced Tofu,,1 ounce,Tofu,20,2,0.0,0,1.5,0,0,0,0,30,100,1.5,0,0,0,10,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, Soy"
IV,Dinner,ASIAN KITCHEN,Shredded Cheddar Cheese,,1 ounce,Cheddar Cheese,110,6,0.0,0,9,5,30,0,190,20,200,0,0.0,5,0,80,0.0,5,"Vegetarian, Avoiding Gluten, Milk"
IV,Dinner,ASIAN KITCHEN,Diced Bacon,,4 ounce,Bacon,530,38,2,0,40,14,110,0,1910,570,10,1.1,0,20,0,360,0.0,15,"Pork, Gluten*"
IV,Dinner,ASIAN KITCHEN,Diced Ham,,1 ounce,Ham,35,4,2,0.0,1,0,15,0,360,200,0,0.2,0,170,0,10,0,0,"Pork, Gluten*"
IV,Dinner,ASIAN KITCHEN,Pork Sausage Patty,,1 ounce,Pork Sausage,80,4,0,0,7,2.5,20,0,170,80,10,0.3,0,0.0,0,70,0.0,0,"Avoiding Gluten, Celery*, Mustard*, Pork, MSG"
IV,Dinner,UNITED KITCHEN,Chicken Tender,Crispy fried chicken tender,4 oz meat,Breaded Chicken,250,17,15,0.0,13,1.5,50,0,710,0,0,0.7,0,0.0,0,120,0,0,"Garlic, Gluten, Wheat, Good Source of Protein, Onion, Poultry, Orange"
IV,Dinner,UNITED KITCHEN,Signature Mac & Cheese ,Creamy Baked Macaroni & Cheese ,1/2 cup,"Whole Milk, Elbow Macaroni, Butter, American Cheese, Sharp Cheddar Cheese, Panko Bread Crumbs, All Purpose Flour, Salt, White Pepper",150,5,10,3,10,6,30,0,300,80,160,0.2,0.0,45,0,90,0.0,5,"Gluten, Milk, Wheat, Beef*, Pork*"
IV,Dinner,UNITED KITCHEN,Roasted Carrots ,Roasted Carrots Seasoned with Salt,1/2 cup,"Carrots, Canola Oil, Salt",80,1,12,6,3.5,0,0,3,180,400,40,0.4,0,0,7,30,0.0,0,"Vegan, Vegetarian, Avoiding Gluten, How Good Friendly"
IV,Dinner,UNITED KITCHEN,Baked Plantains,,1/2 cup,"Plantains, Canola Oil, Salt, White Pepper",60,0,10,5,2.5,0,0,0.0,200,110,0,0.1,0,0,4,20,0.0,0,"Vegan, Vegetarian, Avoiding Gluten"
IV,Dinner,UNITED KITCHEN,Pretzel Bites with Ranch,soft chewy Pretzel Bites with Ranch,16 ounce,"Pretzels, Water, Butter, Salt, Ranch Dressing Mix",1300,37,243,3,15,7,30,7,3290,500,70,16.3,0,80,0,130,0,10,"Garlic, Vegetarian, Gluten, Milk, Wheat, Good Source of Protein, Onion, MSG"
IV,Dinner,UNITED KITCHEN,Garlic Bread,Warm and delicious,1 slice,"French Bread, Butter, Parsley, Oregano, Garlic",100,2,16,0,3.5,2,10,1,190,50,20,1.5,0,0,3,30,0,0,"Garlic, Vegetarian, Gluten, Milk, Wheat, Soy*, Tree Nuts*"
IV,Dinner,UNITED KITCHEN,Macaroni Salad,"With onions, celery, sweet relish, and sharp cheddar cheese",1/2 cup,"Water, Elbow Macaroni, Lettuce, Tomatoes, Lettuce Leaf, Mayonnaise, Celery, Green Peas, Onions, Pickle Relish, Tomatoes, American Cheese, Green Bell Peppers, Pimentos (Peppers, Water, Citric Acid, Salt), Salt, Canola Oil, Parsley, White Pepper",150,3,16,3,8,1.5,5,2,190,140,40,0.8,0,10,8,80,0,0,"Gluten, Milk, Wheat, Beef*, Tomato, Onion, Egg, Mustard, Pork*, Celery"
IV,Dinner,UNITED KITCHEN,Greek Salad,"Greek Salad Loaded with Romaine Lettuce, Feta Cheese, Cherry Tomatoes, Banana Peppers, Green Pepper, Kalamata Olives, Cucumber, & Greek Dressing",1 each,"Chopped Lettuce, Spinach, Banana Peppers, Cucumber, Feta Cheese, Greek Dressing, Green Bell Peppers, Kalamata Olives, Tomatoes",250,8,14,4,20,6,30,6,1220,870,280,3.7,0.0,5,55,180,0,5,"Garlic, Vegetarian, Avoiding Gluten, Milk, Good Source of Protein, Celery*, Sulphites, Tomato, Mustard"
IV,Dinner,UNITED KITCHEN,Ranch,,1 floz,Ranch Dressing,140,0,1,1,15,2,10,0,190,0,0,0,0,0,0.0,130,0.0,0,"Garlic, Vegetarian, Avoiding Gluten, Milk, Celery*, Mustard*, Onion, Egg"
IV,Dinner,FUSION GRILL,Hamburger Bun,,1 each,Whole Wheat Hamburger Bun,190,7,34,3,3,1,0,3,380,170,60,1.8,0,0,0.0,25,0.0,0,"Vegetarian, Egg*, Gluten, Wheat, Soy*, Sesame*, Milk*"
